x;y
120;120
120;117
120;115
120;113
119;111
112;107
109;102
106;97
103;93
96;85
92;81
89;81
85;81
77;81
73;81
69;81
66;78
59;72
56;68
52;65
49;62
41;59
36;57
32;56
28;54
20;50
15;45
10;40
5;36
-1;28
-4;25
-8;23
-11;20
-16;16
-16;13
-16;10
-16;7
-16;0
-16;-3
-16;-7
-16;-11
-16;-20
-16;-25
-17;-30
-20;-34
-26;-43
-29;-47
-32;-52
-35;-57
-42;-64
-46;-67
-49;-70
-53;-74
-60;-80
-63;-84
-71;-85
-71;-85
-79;-85
-82;-85
-86;-85
-90;-86
-97;-93
-100;-96
-104;-100
-107;-103
-115;-105
-119;-105
-123;-105
-127;-105
-134;-105
-138;-106
-141;-109
-145;-112
-147;-118
-147;-122
-147;-125
-147;-125
-147;-125
-147;-125
-147;-125
-147;-125
-147;-125
-147;-125
