x;y
120;130
120;130
120;130
120;130
119;130
116;130
113;129
108;123
105;120
103;117
103;113
103;106
103;103
103;99
103;95
100;87
99;83
97;79
96;75
90;66
86;61
81;57
76;52
67;42
62;38
57;33
53;29
46;22
43;19
39;16
36;13
29;6
25;2
22;0
18;-3
11;-10
8;-13
4;-16
1;-20
-7;-26
-12;-29
-16;-31
-21;-33
-30;-37
-33;-39
-37;-41
-40;-46
-46;-55
-49;-60
-51;-64
-54;-69
-59;-74
-61;-76
-64;-78
-66;-80
-71;-86
-74;-91
-76;-96
-79;-100
-85;-110
-88;-112
-91;-114
-95;-116
-101;-119
-103;-121
-106;-123
-108;-125
-113;-129
-115;-130
-115;-130
-115;-130
-115;-130
-115;-130
-115;-130
-115;-130
