x;y
122;-124
122;-123
122;-120
122;-118
122;-115
122;-110
122;-107
122;-103
122;-100
122;-92
120;-88
116;-84
107;-80
98;-75
93;-73
85;-71
81;-71
77;-71
74;-71
66;-71
61;-69
57;-66
53;-64
48;-62
40;-58
35;-55
31;-53
26;-51
18;-46
9;-40
4;-35
-5;-26
-14;-16
-24;-6
-33;2
-38;7
-42;11
-49;18
-52;21
-59;28
-64;36
-67;41
-69;45
-71;50
-73;54
-79;66
-83;73
-86;80
-88;85
-91;89
-95;98
-102;111
-105;112
-111;112
-113;112
-118;112
-122;112
-123;112
-125;112
-127;112
